"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"@cityofsteinbach @MBGovInquiry @MBGovNews @roussin_brent @BrianPallister - Hi, there! 👋🏽Is it true that the city of… https://t.co/Bf9njYriIp","en","Canada",0.4215,0,0.417,0.583,"pos",2021-04-26,NA,"Canada",1
"""It's Like Hand To Hand Combat"" - Doctors Mull Strategies For Boosting Vaccine Demand Amid Fears 'Herd Immunity' No… https://t.co/5OTeuMwIiY","en","Canada",0.6705,0.276,0.272,0.451,"pos",2021-04-26,NA,"Canada",1
"Manitoba is expanding its COVID-19 vaccination priority program to include all adults in the northern health region… https://t.co/NfiYJzutR6","en","Winnipeg, Manitoba, Canada",0,0,1,0,"neu",2021-04-26,"Winnipeg","Canada",0
"Emily Victoria Viegas, 13, is one of the youngest people in Canada to die from COVID-19 /via @globeandmail https://t.co/9UgafjsdAx","en","Vancouver, Canada",-0.5994,0.302,0.698,0,"neg",2021-04-26,"Vancouver","Canada",-1
"RT @CdnUnderwriter: How often do you think a certain risk won't happen? The current pandemic has shown risk managers that such thinking can…","en","Canada",-0.2732,0.294,0.559,0.147,"neg",2021-04-26,NA,"Canada",-1
"RT @NathanStall: Why is it so hard to do the right thing in #Ontario?

Our @COVIDSciOntario brief showed how many #COVID19 cases, hospitali…","en","Canada",-0.1027,0.167,0.833,0,"neg",2021-04-26,NA,"Canada",-1
"@speakfacts2009 (1/3)These vaccines were authorized under Health Canada’s Interim Order Respecting the Importation,… https://t.co/8WCgOu0c7n","en","Canada",0.4767,0,0.693,0.307,"pos",2021-04-26,NA,"Canada",1
"RT @Canada: As we continue to work together to #StopTheSpread of #Covid19, it’s important to follow the advice of public health authorities…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @NathanStall: Please immediately accelerate the vaccination of #Ontario's #COVID19 hotspots &amp; essential workers—the ongoing failure to d…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @LeonardRoxon: You decide!

Registered nurse says Justin &amp; Sophie did NOT get the vaccine. She explains here based on her profession &amp; e…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @TorontoStar: Students switching back and forth between in-school and online learning due to COVID-19 are struggling and will need signi…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"Blew me away - Biden on a virtual call, fully vaccinated...wearing a mask... 
 https://t.co/QOjJo5FDyx","en","Manitoba, Canada",0,0,1,0,"neu",2021-04-26,"Manitoba","Canada",0
"RT @DurhamHealth: Hot spot pop-up rotating vaccine clinic for L1X residents 18+:
📅 Thurs. April 29, Friday April 30, Sat. May 1
📍 Pineridge…","en","Oshawa ON, Canada",0,0,1,0,"neu",2021-04-26,"Oshawa ON","Canada",0
"The US ""New York Times"" published an article on the 24th of April with the title ""The World Needs More COVID-19 Vac… https://t.co/CrBxCwp8a4","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @OPRCNS: Nova Scotia Health COVID-19 Employment and Volunteer Opportunities! Immediate paid employment and unpaid volunteer opportunitie…","en","Dartmouth, Nova Scotia, Canada",0,0,1,0,"neu",2021-04-26,"Dartmouth","Canada",0
"RT @Brett_CBC: “So far, I know they’re putting things inside the nose.” Michael Meleby is getting his first COVID-19 test today. Yesterday…","en","Nova Scotia, Canada",0,0,1,0,"neu",2021-04-26,"Nova Scotia","Canada",0
"Three other flights to the island were also added.  https://t.co/RNzIs1eTSR #victoriabuzz #yyj","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @680NEWS: Christine Elliott says the government is strongly considering allocating 50% of the province's vaccine supply to COVID-19 hots…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @DFisman: Unreal.  Death from COVID-19 in kids is rare.  You only get outcomes like this if you allow rampant spread, as we have.","en","Canada",-0.128,0.239,0.491,0.27,"neg",2021-04-26,NA,"Canada",-1
"RT @CTVToronto: Scientific advisors have called on the government to divert additional vaccines to communities facing the highest risk of C…","en","Canada",-0.2732,0.174,0.826,0,"neg",2021-04-26,NA,"Canada",-1
"@ClaireatSHARE @AirCanada @cityofcoquitlam @Fraserhealth @thisisourshotca Congratulations!!! Happy days ahead.… https://t.co/zpWiBDtxDm","en","New Westminster, BC, Canada",0,0,1,0,"neu",2021-04-26,"New Westminster","Canada",0
"Northern Alberta municipality to declare state of emergency due to COVID-19
https://t.co/6XIrofwG4d
#RMWB… https://t.co/hEvkzdZt84","en","Calgary, Alberta, Canada",0,0,1,0,"neu",2021-04-26,"Calgary","Canada",0
"RT @DavidMilley22: Latest Stanford University study/report. Masks cause various illnesses and premature DEATH.

https://t.co/Fl5lnxnNbP","en","Canada",-0.7717,0.427,0.573,0,"neg",2021-04-26,NA,"Canada",-1
"RT @CBCOttawa: As COVID-19 cases continue to overwhelm hospitals, Dr. Justine Amaro says she's not emotionally ready to triage life-saving…","en","Ontario, Canada",0.3612,0.101,0.71,0.189,"pos",2021-04-26,"Ontario","Canada",1
"RT @bifnaked: I love the message that @thisisourshotca is sharing, and I want to help spread it: let’s BEAT COVID-19💪🏼 But things like misi…","en","Canada",0.8979,0,0.352,0.648,"pos",2021-04-26,NA,"Canada",1
"RT @MBGovNews: Manitoba Government Introduces New Public Health Orders to Curb Spread of Third Wave of COVID-19, Protect Manitobans https:/…","en","Canada",0.3818,0,0.843,0.157,"pos",2021-04-26,NA,"Canada",1
"RT @Kim_SmithTV: Local state of emergency to be declared in Regional Municipality of Wood Buffalo due to COVID-19. 
Council passed a motion…","en","Alberta, Canada",0,0,1,0,"neu",2021-04-26,"Alberta","Canada",0
"Ontario appeals to Ottawa for military and Red Cross help as hospitals fill with COVID-19 patients | The Star inste… https://t.co/LymX7UE3WJ","en","Ontario, Canada",0.4019,0,0.816,0.184,"pos",2021-04-26,"Ontario","Canada",1
"RT @Geopol2030: China will transfer vaccine technology to Pakistan to enable local production. CanSino is the manufacturer of COVID19 vacci…","en","British Columbia, Canada",0,0,1,0,"neu",2021-04-26,"British Columbia","Canada",0
"RT @OttawaHealth: As of an hour ago, pregnant individuals are now eligible to pre-register for their vaccine. Info on our vaccine rollout (…","en","Ottawa, Canada",0,0,1,0,"neu",2021-04-26,"Ottawa","Canada",0
"RT @Simcoe_Reformer: Haldimand-Norfolk saw its weekly COVID-19 case count decline slightly last week.    https://t.co/DbGMFonogQ https://t.…","en","Ontario, Canada",0,0,1,0,"neu",2021-04-26,"Ontario","Canada",0
"RT @FionaMattatall: - if our kids are COVID-19 positive, we cannot work as while on isolation 
- the hospital admissions in Alberta are ris…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @TorontoStar: #StarExclusive: Indigenous people in Toronto have been hospitalized with COVID-19 at more than three times the rate of the…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @cristina_CP24: Canadian Press reports #BREAKING: - The federal government will announce this afternoon the provision of military medica…","en","Ottawa, Canada",0,0,1,0,"neu",2021-04-26,"Ottawa","Canada",0
"@mclolcat The Beaverton was onto something here...
https://t.co/rpRtgzXQ0M","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @BoardofTrade: The provincial government has added $75 million to the Circuit Breaker Business Relief Grant. 

This funding is available…","en","British Columbia, Canada",0.6808,0,0.616,0.384,"pos",2021-04-26,"British Columbia","Canada",1
"Pregnant people in Ontario are now able to book a COVID-19 vaccine after pregnancy has been moved to the “highest r… https://t.co/IyCbs3HizY","en","Toronto, Canada",0,0,1,0,"neu",2021-04-26,"Toronto","Canada",0
"RT @kristynwongtam: Everyone's asking about when vaccines are arriving in Ontario. The Government of Canada website shows that a big shipme…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"@lbatallanos (2/2) COVID-19 has impacted our operations and we can’t process applications normally or give accurate… https://t.co/lBg2trUhHF","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @picardonhealth: “This is beyond heart wrenching” -- 13-year-old Brampton girl dies of #COVID19, by @joe_warmington  https://t.co/hahfDu…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"RT @HeatherYourex: In a Facebook post today UCP MLA @michaelaglasgo says COVID cases have increased in her riding, urges constituents to fo…","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"Deaths, hospitalizations dropping among oldest Canadians as COVID-19 vaccinations ramp up https://t.co/chLAoF0dQx","en","British Columbia, Canada",-0.7184,0.462,0.538,0,"neg",2021-04-26,"British Columbia","Canada",-1
"RT @chef_skip: @Dan_GT2 @DrNancyOlivieri @mckinsey - $4.1 million to kill Ontarians
https://t.co/3gAWJkaF4L","en","Canada",-0.6908,0.701,0.299,0,"neg",2021-04-26,NA,"Canada",-1
"RT @JenStDen: ""South Asians made up at least one-third of the population in eight out of 13 (hard-hit) areas."" A heroic job by @brish_ti pa…","en","Vancouver, Canada",0.4939,0.082,0.706,0.212,"pos",2021-04-26,"Vancouver","Canada",1
"RT @Sylvia_FineArt: Should Doug Ford resign over his COVID-19 leadership? Ontario's crisis is '100 per cent of their own making,' political…","en","Mississauga, Ontario, Canada",-0.34,0.194,0.806,0,"neg",2021-04-26,"Mississauga","Canada",-1
"RT @Fraserhealth: Getting tested even with mild symptoms is part of using your COVID-19 sense. Learn more at https://t.co/2Ctc6xwIPc https:…","en","British Columbia, Canada",0,0,1,0,"neu",2021-04-26,"British Columbia","Canada",0
"RT @GovCanHealth: Fact: Only vaccines that are proven to be safe, effective, and of high quality are authorized for use in Canada.

When yo…","en","Peel Region, Ontario, Canada",0.4404,0,0.775,0.225,"pos",2021-04-26,"Peel Region","Canada",1
"RT @TorontoStar: NEW from @dmrider: Toronto Public Health has ordered four workplaces fully closed and eight others partially closed under…","en","Toronto, ON, Canada",0,0,1,0,"neu",2021-04-26,"Toronto","Canada",0
"Has @jkenney lost his damn mind!!!?? The variants have taken precedence and the covid-19 vax doesn't prevent you fr… https://t.co/fRICQonLXY","en","Canada",-0.5994,0.382,0.534,0.084,"neg",2021-04-26,NA,"Canada",-1
"RT @MVerhovsek: Historic moment indeed #HamOnt!  Big thanks to @ajesusjoseph @SarahJama_ @EasyThePianoMan @LyndonGeorge1 @risdonc and many…","en","McMaster University, Canada",0.3612,0,0.667,0.333,"pos",2021-04-26,"McMaster University","Canada",1
"RT @nsgov: People 55 to 59 Now Eligible to Book Pfizer and Moderna COVID-19 Vaccines https://t.co/VLHCPsfN1l https://t.co/GFR6EgtkEO","en","Canada",0,0,1,0,"neu",2021-04-26,NA,"Canada",0
"They won't get tested b/c they think Covid-19 is a hoax. Furthermore, they likely don't believe the recent news fro… https://t.co/9lAoWrMiMn","en","Calgary, Alberta, Canada",0.1027,0.154,0.662,0.184,"pos",2021-04-26,"Calgary","Canada",1
"RT @YourAlberta: Apr 26 COVID-19 case numbers:
▶️ Increase of 1,495 cases in the past 24 hrs, 2,074 deaths to date
▶️ 616 in hospital, 145…","en","Alberta, Canada",-0.5574,0.275,0.634,0.092,"neg",2021-04-26,"Alberta","Canada",-1
"RT @PetraHeitkamp: India’s Devastating #Covid19 Crisis: How Canada Can Be A Strong Ally via @forbes @paimadhu

👉Pointers for 🇨🇦 to step up…","en","Canada",0.5106,0,0.708,0.292,"pos",2021-04-26,NA,"Canada",1
"RT @StoneSculptorJN: The nanny-state only pretends to care about your safety
It’s just the excuse they use, to exert control over our lives…","en","Ontario, Canada",0.4215,0.111,0.635,0.254,"pos",2021-04-26,"Ontario","Canada",1
"Looking for something fun &amp; COVID-19 friendly for you &amp; your friends or colleagues?

@CoolbetCanada has you covered… https://t.co/mpBpMImOLe","en","Canada",0.7579,0,0.48,0.52,"pos",2021-04-26,NA,"Canada",1
"SARS2 Covid 19 the Wuhan Flu can infect every type of mammal is found in all toilets &amp; floats in air everywhere the… https://t.co/gAiPDFDQCf","en","Vancouver BC, Canada",-0.3818,0.178,0.822,0,"neg",2021-04-26,"Vancouver BC","Canada",-1
"Prime Minister Narendra Modi: Urgently act to save lives in the Covid-19 crisis! - Sign the Petition! https://t.co/2TfXmhMpu7 via @CdnChange","en","Toronto, Canada",0.6124,0,0.688,0.312,"pos",2021-04-26,"Toronto","Canada",1
"RT @DarjeelingVoice: Prime Minister Narendra Modi take moral responsibility for the loss of thousands of lives during the COVID-19 pandemic…","en","Canada",-0.3182,0.173,0.827,0,"neg",2021-04-27,NA,"Canada",-1
"RT @caryn_lieberman: #NEW Child care workers in licensed child care settings in Ontario eligible to book their COVID-19 vaccination as of T…","en","Canada",0.7506,0,0.61,0.39,"pos",2021-04-27,NA,"Canada",1
"RT @NPR: The Navajo Nation has vaccinated more than half of its adult population against COVID-19 — outpacing the U.S. national rate.

As o…","en","Canada",0,0,1,0,"neu",2021-04-27,NA,"Canada",0
"RT @mtlgazette: New research is painting a worrying picture of life after COVID-19. https://t.co/tafzBiRlle

— via @healthing_ca","en","Canada",0,0,1,0,"neu",2021-04-27,NA,"Canada",0
"RT @Dave_Khan: Unbelievable. @jkenney’s schtick is pretending he doesn’t know why vaccine uptake in Fort McMurray—in a state of emergency—i…","en","Alberta, Canada",-0.1027,0.135,0.865,0,"neg",2021-04-27,"Alberta","Canada",-1
"RT @cristina_CP24: Hi. Good morning, catching up. NEW: The Ontario government is now offering  vaccines to licensed child care workers (Onc…","en","Ontario, Canada",0.7269,0,0.663,0.337,"pos",2021-04-27,"Ontario","Canada",1
"RT @ShoaibDaniyal: West Bengal now has the *highest* Coronavirus growth rate in the country.

The culprit is very clear: its never-ending e…","en","Canada",0.6369,0,0.634,0.366,"pos",2021-04-27,NA,"Canada",1
"30 years ago was the 1st National Day of Mourning in 🇨🇦, to remember those who lost their lives or suffered injury… https://t.co/CaEWtRoB66","en","Canada",-0.8225,0.518,0.482,0,"neg",2021-04-28,NA,"Canada",-1
"Air Charter Services Market | COVID-19 Impact Analysis in Q1 2021 https://t.co/3IoyMC3gQv","en","US, UK, India, China, Canada",0,0,1,0,"neu",2021-04-28,"US","Canada",0
"I don't think this could lie? Worrisome viral load in FH at Annacis! https://t.co/KlOMa06lJL","en","British Columbia, Canada",0,0,1,0,"neu",2021-04-28,"British Columbia","Canada",0
"Holy Grail treatment for COVID-19 remains out of reach. But options exist | CBC News https://t.co/pphYxZiICT","en","Canada",0.0258,0,0.891,0.109,"pos",2021-04-28,NA,"Canada",1
"India surpasses 200,000 COVID-19 deaths as health system threatens to collapse https://t.co/XWrBTPpdYC","en","Canada",-0.7579,0.52,0.48,0,"neg",2021-04-28,NA,"Canada",-1
"RT @JustinTrudeau: Across the country, the COVID-19 situation remains serious - and today’s announcement from Premier @IainTRankin reminds…","en","Alberta, Canada",0,0,1,0,"neu",2021-04-28,"Alberta","Canada",0
"RT @PreetKGillMP: The reality of government’s callous aid cuts: Cutting the last line of defence against the spread of COVID-19 will cause…","en","Canada",-0.4939,0.296,0.704,0,"neg",2021-04-28,NA,"Canada",-1
"RT @RiskCentre: How the #COVID19 pandemic is damaging children’s vision https://t.co/tWUrIP46RA","en","Toronto, Canada",0.25,0,0.6,0.4,"pos",2021-04-28,"Toronto","Canada",1
"A Winnipeg MLA and a Member of Parliament are teaming up to ensure everyone is aware of their eligibility to receiv… https://t.co/hBSokDGgEn","en","Winnipeg, Manitoba, Canada",0,0,1,0,"neu",2021-04-28,"Winnipeg","Canada",0
"RT @sqirlgirly: @Trg7Green @CFosee @fordnation Sloan, Hillier &amp; 8 others charged.  If found guilty, could be fined up to $100,000 or get a…","en","Regina, Saskatchewan, Canada",0.2023,0,0.816,0.184,"pos",2021-04-28,"Regina","Canada",1
"RT @LaurenceRHunt: @Jesper_Holst @danielkotzin @DA_Stockman Emerging studies also show that children, like adults, can develop the lingerin…","en","Kenora, Ontario, Canada",0.3612,0,0.762,0.238,"pos",2021-04-28,"Kenora","Canada",1
"Over 100 Drug Lobbyists Working to Block Generic Covid-19 Vaccines https://t.co/HHNMBgoZrr","en","Toronto, Canada",-0.4404,0.326,0.674,0,"neg",2021-04-28,"Toronto","Canada",-1
"RT @socialistprojct: Over 100 Drug Lobbyists Working to Block Generic Covid-19 Vaccines https://t.co/HHNMBgoZrr","en","Canada",-0.4404,0.326,0.674,0,"neg",2021-04-28,NA,"Canada",-1
"RT @drmwarner: We spending the $$$ to fly a #COVID ICU patient 919km from Toronto to Thunder Bay....but @ongov won't provide #PaidSickLeave…","en","Toronto, Ontario, Canada",0,0,1,0,"neu",2021-04-28,"Toronto","Canada",0
"‘I’m second-guessing everything’: In Brampton, a 13-year-old’s death from COVID-19 leaves parents reeling and afrai… https://t.co/eMzik4MJph","en","Ontario, Canada",-0.5994,0.262,0.738,0,"neg",2021-04-28,"Ontario","Canada",-1
"RT @TorontoStar: Three migrant workers died of COVID-19. Now, a coroners’ review is recommending an inquest.

If met, the call would repres…","en","Canada",-0.34,0.224,0.632,0.144,"neg",2021-04-28,NA,"Canada",-1
"RT @pxwhittle: Yes, vaccines block most transmission of COVID-19 https://t.co/JCfBX8A6oi via @NatGeo","en","Mississauga, Ontario, Canada",-0.4404,0.367,0.633,0,"neg",2021-04-28,"Mississauga","Canada",-1
"RT @DrJacobsRad: With 201,000 #COVID19 deaths and a population of 1,391,123,637 India's death rate is 0.014%.

With 24,106 #COVID19 deaths…","en","Canada",-0.9136,0.796,0.204,0,"neg",2021-04-29,NA,"Canada",-1
